lastName,fundingOrganization,programName,totalFunding,currency,researcherDesignation,firstName,otherFundingOrganization,Competitive,fundingStartDate,fundingEndDate,associate,department,title,fundingRole
Lonn,Servier Canada Inc,Multicenter Clinical Trial,57500,Canadian dollar,Senior Scientist,Eva,,TRUE,2005-07-01,2008-07-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Eli Lilly Canada Inc.,Multicenter Clinical Trial,74428,Canadian dollar,Senior Scientist,Eva,,TRUE,2010-10-01,2012-12-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,"Amgen Canada Inc (Mississauga, ON)",Multicenter Clinical Trial,93844,Canadian dollar,Senior Scientist,Eva,,TRUE,2007-07-01,2008-07-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,"Hoffmann-la Roche Limited, Canada",Multicenter Clinical Trial,121800,Canadian dollar,Senior Scientist,Eva,,TRUE,2011-01-01,2013-12-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,GlaxoSmithKline,Multicenter Clinical Trial,146000,Canadian dollar,Senior Scientist,Eva,,TRUE,2010-03-01,2014-02-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Novartis Pharmaceuticals Corporation,Multicenter Clinical Trial,173400,Canadian dollar,Senior Scientist,Eva,,TRUE,2011-01-01,2016-12-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,GlaxoSmithKline,Multicenter Clinical Trial,228410,Canadian dollar,Senior Scientist,Eva,,TRUE,2009-02-01,2013-01-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,"Hoffmann-la Roche Limited, Canada",Multicenter Clinical Trial,272000,Canadian dollar,Senior Scientist,Eva,,TRUE,2008-09-01,2010-09-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Boehringer Ingelheim,Multicenter Clinical Trial,384696,Canadian dollar,Senior Scientist,Eva,,TRUE,2002-07-01,2008-03-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,"National Heart, Lung, and Blood Institute (NHLBI) (USA)",Multicenter Clinical Trial,510250,Canadian dollar,Senior Scientist,Eva,,TRUE,2005-10-01,2008-07-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Sanofi-aventis,Multicenter Clinical Trial,1500000,Canadian dollar,Senior Scientist,Eva,,TRUE,2003-07-01,2010-08-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Boehringer Ingelheim (Canada) Ltd,Multicenter Clinical yrial,21400,Canadian dollar,Senior Scientist,Eva,,TRUE,2007-01-01,2009-12-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Heart and Stroke Foundation of Canada (HSFC),Operating Grant,166347,Canadian dollar,Senior Scientist,Eva,,TRUE,2012-07-01,2014-06-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Canadian Institutes of Health Research (CIHR),Operating Grant,541000,Canadian dollar,Senior Scientist,Eva,,TRUE,2005-07-01,2010-06-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Canadian Institutes of Health Research (CIHR),Operating Grant,747829,Canadian dollar,Senior Scientist,Eva,,TRUE,2013-07-01,2017-06-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Heart and Stroke Foundation of Canada (HSFC),Operation Grant,470390,Canadian dollar,Senior Scientist,Eva,,TRUE,2010-03-01,2013-03-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Canadian Institutes of Health Research (CIHR),Operqting Grant,810452,Canadian dollar,Senior Scientist,Eva,,TRUE,2012-07-01,2017-06-01,FALSE,Internal - Investigator,Principal Investigator,
Lonn,Arthritis Society (The),Research and Career Development Program,315000,Canadian dollar,Senior Scientist,Eva,,TRUE,2010-10-01,2013-09-01,FALSE,Internal - Investigator,Principal Investigator,
Malik,Foundation University Islamabad,Clinical Psychology,150000,Pakistani rupee,Other,Kiran,Foundation University Islamabad,FALSE,2017-01-01,2017-07-01,FALSE,,,
Marcucci,McMaster University,2018/2019 McMaster General Internal Medicine Research Grant competition,7500,Canadian dollar,Scientist,Maura,,TRUE,2019-09-01,2020-09-01,FALSE,,,
Marcucci,Population Health Research Institute (PHRI),2020 PHRI Internal Grant Competition,197892,Canadian dollar,Scientist,Maura,Population Health Research Institute (PHRI),TRUE,2021-04-01,2023-04-01,FALSE,,,
Marcucci,European Commission (The),3rd Health Programme,217738,Euro,Scientist,Maura,,TRUE,2015-05-01,2018-04-01,FALSE,,,
Marcucci,Academy of Finland,Academy of Finland,500000,Euro,Scientist,Maura,,TRUE,2021-09-01,2025-08-01,FALSE,,,
Marcucci,HAHSO - AHSC,AFP Innovation Fun,196964,Canadian dollar,Scientist,Maura,HAHSO - AHSC,TRUE,2021-04-01,2023-09-01,FALSE,,,
Marcucci,HAHSO - AHSC,AFP Innovation Fund,195603,Canadian dollar,Scientist,Maura,HAHSO - AHSC,TRUE,2020-04-01,2022-03-01,FALSE,,,
Marcucci,HAHSO - AHSC,AFP Innovation Fund,196232,Canadian dollar,Scientist,Maura,HAHSO - AHSC,TRUE,2023-04-01,2025-03-01,FALSE,,,
Marcucci,Chronic Pain Centre of Excellence for Canadian Veterans (CPCoE),Chronic Pain Centre of Excellence for Canadian Veterans (CPCoE),99282,Canadian dollar,Scientist,Maura,Chronic Pain Centre of Excellence for Canadian Veterans (CPCoE),TRUE,2023-01-01,2023-12-01,FALSE,,,
Marcucci,HAHSO,COVID-19 HAHSO Innovation Grant,88836,Canadian dollar,Scientist,Maura,HAHSO,TRUE,2020-05-01,2021-04-01,FALSE,,,
Marcucci,Hamilton Academic Health Sciences Organization,HAHSO - AHSC AFP Innovation Fund,187995,Canadian dollar,Scientist,Maura,,TRUE,2019-03-01,2021-03-01,FALSE,,,
Marcucci,European Commission (The),Horizon 2020,444900,Euro,Scientist,Maura,,TRUE,2017-01-01,2019-12-01,FALSE,,,
Marcucci,CIHR-European Commission,Horizon 2020 Team Grant - Canada-EU Smart Living Environments  Transitions in Care,960000,Canadian dollar,Scientist,Maura,CIHR-European Commission,TRUE,2020-10-01,2024-09-01,FALSE,,,
Marcucci,International Anesthesia Research Society,International Anesthesia Research Society Mentored Research Award,175000,Canadian dollar,Scientist,Maura,,TRUE,2021-08-01,2023-08-01,FALSE,,,
Marcucci,McMaster University,MCMASTER COVID-19 RESEARCH FUND,196499,Canadian dollar,Scientist,Maura,,TRUE,2020-05-01,2021-04-01,FALSE,,,
Marcucci,McMaster Institute for Research on Aging and Michael DeGroote Institute for Pain Research,MIRA-IPRC catalyst grant,60000,Canadian dollar,Scientist,Maura,McMaster Institute for Research on Aging and Michael DeGroote Institute for Pain Research,TRUE,2021-05-01,2022-05-01,FALSE,,,
Marcucci,Hamilton Health Sciences Foundation,New Investigator Funds,40000,Canadian dollar,Scientist,Maura,,TRUE,2022-10-01,2023-09-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Operating Grant: COVID-19 May 2020 Rapid Research Funding,276315,Canadian dollar,Scientist,Maura,,TRUE,2020-05-01,2021-04-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Operating Grant: COVID-19 May 2020 Rapid Research Funding,462115,Canadian dollar,Scientist,Maura,,TRUE,2020-05-01,2021-04-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Operating Grant: Emerging COVID-19 Research Gaps & Priorities - Post COVID-19 condition,497800,Canadian dollar,Scientist,Maura,,TRUE,2020-04-01,2023-04-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Operating Grant: Mechanisms in Brain Aging and Dementia,749558,Canadian dollar,Scientist,Maura,,TRUE,2023-11-01,2026-10-01,FALSE,,,
Marcucci,Population Health Research Institute (PHRI),PHRI Internal Grant Competition,199834,Canadian dollar,Scientist,Maura,Population Health Research Institute (PHRI),TRUE,2021-04-01,2023-04-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Planning and Dissemination Grant - Institute Community Support,16043,Canadian dollar,Scientist,Maura,,TRUE,2023-04-01,2024-03-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Project Grant,260101,Canadian dollar,Scientist,Maura,,TRUE,2024-04-01,2027-03-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Project Grant,447526,Canadian dollar,Scientist,Maura,,TRUE,2019-10-01,2020-09-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Project Grant,673000,Canadian dollar,Scientist,Maura,,TRUE,2020-10-01,2022-09-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Project Grant,1992824,Canadian dollar,Scientist,Maura,,TRUE,2020-10-01,2024-09-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Project Grant,4639726,Canadian dollar,Scientist,Maura,,TRUE,2021-07-01,2026-07-01,FALSE,,,
Marcucci,Canadian Institutes of Health Research (CIHR),Project Grant Fall 2022,1998677,Canadian dollar,Scientist,Maura,,TRUE,2023-04-01,2027-03-01,FALSE,,,
Marcucci,Juravinski Cancer Centre Foundation,Research Grants,96525,Canadian dollar,Scientist,Maura,,TRUE,2022-10-01,2023-09-01,FALSE,,,
Marcucci,HAMILTON HEALTH SCIENCES,Research Strategic Initiative program,300000,Canadian dollar,Scientist,Maura,HAMILTON HEALTH SCIENCES,TRUE,2017-03-01,2019-03-01,FALSE,,,
Marcucci,Population Health Research Institute,Transforming Tomorrow Today - Population Health research Institute (PHRI) Internal Grant Competition,300000,Canadian dollar,Scientist,Maura,Population Health Research Institute,TRUE,2022-04-01,2025-03-01,FALSE,,,
Marjerrison,Canadian Institutes of Health Research (CIHR),,2797748,Canadian dollar,Other,Stacey,,TRUE,2011-10-01,2016-09-01,FALSE,,,
Marjerrison,IWK Health Center,Category A Research Grant,4000,Canadian dollar,Other,Stacey,,TRUE,2007-04-01,2010-06-01,FALSE,,,
Marjerrison,McMaster Pediatric Resident Research Award,McMaster University,1700,Canadian dollar,Other,Stacey,McMaster Pediatric Resident Research Award,TRUE,2018-04-01,2020-03-01,FALSE,,,
Marjerrison,Hamilton Health Sciences Foundation,New Ingestigators Fund,31000,Canadian dollar,Other,Stacey,,TRUE,2016-07-01,2018-07-01,FALSE,,,
Marjerrison,HAMILTON HEALTH SCIENCES,New Investigator Grant,49506,Canadian dollar,Other,Stacey,HAMILTON HEALTH SCIENCES,TRUE,2018-07-01,2012-06-01,FALSE,,,
Marjerrison,Hospital for Sick Children Research Training Centre and the Garron Family Cancer Centre,Restracomp Fellowship,40000,Canadian dollar,Other,Stacey,Hospital for Sick Children Research Training Centre and the Garron Family Cancer Centre,TRUE,2013-07-01,2014-07-01,FALSE,,,
Marjerrison,Fonds de la Research au Qubec,"Sant (FRQs), Subvention Cancer, Grant #29206",195000,Canadian dollar,Other,Stacey,Fonds de la Research au Qubec,TRUE,2014-04-01,2016-04-01,FALSE,,,
Marjerrison,Pediatric Oncology Group of Ontario (POGO),Seed funding grant,14939,Canadian dollar,Other,Stacey,,TRUE,2017-07-01,2019-06-01,FALSE,,,
McClure,Canadian Institutes of Health Research (CIHR),,390000,Canadian dollar,Research Fellow,Graham,,TRUE,2017-01-01,2022-12-01,FALSE,,,
McClure,Canadian Cardiovascular Society,Bayer Resident Research Grant,10000,Canadian dollar,Research Fellow,Graham,,TRUE,2018-09-01,2019-09-01,FALSE,,,
McClure,Canadian Institutes of Health Research (CIHR),Canadian Institute of Health Research (CIHR) Health Professional Student Research Award (HPSRA),5000,Canadian dollar,Research Fellow,Graham,,TRUE,2016-03-01,2017-03-01,FALSE,,,
McClure,Canadian Institutes of Health Research (CIHR),Canadian Institutes for Health Research Pilot Project Grant,446000,Canadian dollar,Research Fellow,Graham,,TRUE,2020-01-01,2022-01-01,FALSE,,,
McClure,Canadian Institutes of Health Research (CIHR),Canadian Institutes of Health Research,5000,Canadian dollar,Research Fellow,Graham,,TRUE,2016-03-01,2017-03-01,FALSE,,,
McClure,Canadian Society for Vascular Surgery,Canadian Society for Vascular Surgery,1000,Canadian dollar,Research Fellow,Graham,Canadian Society for Vascular Surgery,TRUE,2017-05-01,2018-05-01,FALSE,,,
McClure,Heart and Stroke Foundation of Canada (HSFC),Grant in Aid,273702,Canadian dollar,Research Fellow,Graham,,TRUE,2017-09-01,2021-09-01,FALSE,,,
McClure,Hamilton Health Sciences Foundation,Hamilton Health Sciences New Investigator Fund,30000,Canadian dollar,Research Fellow,Graham,,TRUE,2021-01-01,2021-12-01,FALSE,,,
McClure,Heart and Stroke Foundation of Ontario (The) (HSFO),Heart and Stroke Foundation (HSF),5000,Canadian dollar,Research Fellow,Graham,,TRUE,2016-03-01,2017-03-01,FALSE,,,
McClure,Heart and Stroke Foundation of Ontario (The) (HSFO),Heart and Stroke Foundation of Ontario,5000,Canadian dollar,Research Fellow,Graham,,TRUE,2016-03-01,2017-03-01,FALSE,,,
McClure,Mach-Gaensslen Foundation of Canada,Mach-Gaensslen Foundation of Canada,5000,Canadian dollar,Research Fellow,Graham,,TRUE,2016-06-01,2016-10-01,FALSE,,,
McClure,Mach-Gaensslen Foundation of Canada,Mach-Gaensslen Foundation of Canada,5000,Canadian dollar,Research Fellow,Graham,,TRUE,2016-06-01,2016-10-01,FALSE,,,
McClure,Society for Vascular Surgery,Society for Vascular Surgery,3000,United States dollar,Research Fellow,Graham,Society for Vascular Surgery,TRUE,2017-05-01,2018-05-01,FALSE,,,
McClure,Society for Vascular Surgery Travel Scolarship Award,Society for Vascular Surgery,3000,United States dollar,Research Fellow,Graham,Society for Vascular Surgery Travel Scolarship Award,TRUE,2017-05-01,2018-05-01,FALSE,,,
McClure,Society for Vascular Surgery,Travel Scholarship Award,3000,United States dollar,Research Fellow,Graham,Society for Vascular Surgery,TRUE,2017-05-01,2018-05-01,FALSE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) from MOHLTC Innovation Fund,76708,Canadian dollar,Scientist,Sarah,,TRUE,2012-04-01,2014-03-01,TRUE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) from MOHLTC Innovation Fund,143000,Canadian dollar,Scientist,Sarah,,TRUE,2016-04-01,2018-03-01,TRUE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) from MOHLTC Innovation Fund,151528,Canadian dollar,Scientist,Sarah,,TRUE,2016-01-01,2017-12-01,TRUE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) from MOHLTC Innovation Fund,179103,Canadian dollar,Scientist,Sarah,,TRUE,2011-04-01,2013-03-01,TRUE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) from MOHLTC Innovation Fund,192022,Canadian dollar,Scientist,Sarah,,TRUE,2019-04-01,2022-09-01,TRUE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) from MOHLTC Innovation Fund,200000,Canadian dollar,Scientist,Sarah,,TRUE,2009-04-01,2011-03-01,TRUE,,,
McDonald,Hamilton Academic Health Sciences Organization,Academic Health Science Centre (AHSC) Alternate Funding Plan (AFP) Innovation Fund,188631,Canadian dollar,Scientist,Sarah,,TRUE,2015-04-01,2017-03-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Canada Research Chair Stipend,15000,Canadian dollar,Scientist,Sarah,,TRUE,2019-04-01,2019-12-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Canada Research Chair Stipend,20000,Canadian dollar,Scientist,Sarah,,TRUE,2018-04-01,2019-03-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Canada Research Chairs,500000,Canadian dollar,Scientist,Sarah,,TRUE,2015-01-01,2019-12-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Canada Research Chairs,500000,Canadian dollar,Scientist,Sarah,,TRUE,2020-01-01,2024-12-01,TRUE,,,
McDonald,Association of Ontario Midwives (AOM),Career Midwifery Research Grant,35116,Canadian dollar,Scientist,Sarah,,TRUE,2018-04-01,2019-03-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Catalyst Grant E-Health Innovations,99902,Canadian dollar,Scientist,Sarah,,TRUE,2013-03-01,2014-02-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),CIHR New Investigator,300000,Canadian dollar,Scientist,Sarah,,TRUE,2009-07-01,2014-06-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Clinician-Investigator Teams in Obstetrics and Maternal Fetal Medicine,1500000,Canadian dollar,Scientist,Sarah,,TRUE,2016-04-01,2021-03-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Data Analysis Using Existing Databases and Cohorts,75000,Canadian dollar,Scientist,Sarah,,TRUE,2020-03-01,2023-03-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Development of Origins of Health Disease  DOHAD),10000,Canadian dollar,Scientist,Sarah,,TRUE,2015-07-01,2015-11-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),"DOHaD  Implications for Men, Women, Boys and Girls",1500000,Canadian dollar,Scientist,Sarah,,TRUE,2016-06-01,2021-05-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),"DOHaD  Implications for Men, Women, Boys and Girls",1500000,Canadian dollar,Scientist,Sarah,,TRUE,2016-06-01,2021-05-01,TRUE,,,
McDonald,Hamilton Health Sciences Foundation,Early Career Award,150000,Canadian dollar,Scientist,Sarah,,TRUE,2015-01-01,2017-12-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),"Early Career Investigator Grants in Maternal, Reproductive, Child & Youth Health",121500,Canadian dollar,Scientist,Sarah,,TRUE,2019-11-01,2022-10-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Emerging Team Grant:Maternal Health from Pre-conception to Empty Nest,900000,Canadian dollar,Scientist,Sarah,,TRUE,2011-04-01,2014-03-01,TRUE,,,
McDonald,"University of Alberta, Faculty of Nursing",Establishment Fund,15000,Canadian dollar,Scientist,Sarah,"University of Alberta, Faculty of Nursing",TRUE,2012-12-01,2013-11-01,TRUE,,,
McDonald,Canadian Institutes of Health Research (CIHR),Fall Project Grant,374850,Canadian dollar,Scientist,Sarah,,TRUE,2020-10-01,2023-09-01,TRUE,,,
McDonald,McMaster University,Grad Student Assoc Travel Assistance,500,Canadian dollar,Scientist,Sarah,,TRUE,2014-09-01,2015-08-01,TRUE,,,
McDonald,McMaster University,Graduate Studies Scholarship,4000,Canadian dollar,Scientist,Sarah,,TRUE,2014-09-01,2015-08-01,TRUE,,,
McDonald,Physicians Services Incorporated Foundation (The) (PSI),Grant-In-Aid,63500,Canadian dollar,Scientist,Sarah,,TRUE,2012-01-01,2013-12-01,TRUE,,,
McDonald,Heart and Stroke Foundation of Ontario (The) (HSFO),Grant-In-Aid,245705,Canadian dollar,Scientist,Sarah,,TRUE,2008-07-01,2011-06-01,TRUE,,,
